,created_at,device,retweet_count,favorite_count,numerator,dog_name,type,p1,p1_conf
552,2016-09-14 16:00:49+00:00,iphone,147,1817,10,NaN,None,web_site,0.999916
553,2016-09-13 23:44:54+00:00,iphone,2609,11558,12,Blue,None,chow,0.520022
554,2016-09-13 16:30:07+00:00,iphone,3921,13717,11,Anakin,doggo,long-horned_beetle,0.6138520000000001
555,2016-09-13 16:13:44+00:00,iphone,4524,12842,13,NaN,None,web_site,0.989407
556,2016-09-12 16:05:54+00:00,iphone,2906,7291,11,Finley,doggo,beagle,0.571229
557,2016-09-11 21:34:30+00:00,iphone,4641,15360,13,Tucker,None,chow,0.316565
558,2016-09-10 23:54:11+00:00,iphone,1753,8497,12,Finley,None,toy_poodle,0.7199409999999999
559,2016-09-10 16:03:16+00:00,iphone,1698,6638,10,Sprinkles,None,Walker_hound,0.6275930000000001
560,2016-09-09 18:31:54+00:00,iphone,5416,21491,14,NaN,None,Eskimo_dog,0.5960449999999999
561,2016-09-08 20:45:53+00:00,iphone,3790,10596,11,NaN,pupper,giant_panda,0.451149
562,2016-09-08 16:33:46+00:00,iphone,1715,6315,12,"Heinrich (pronounced ""Pat"")",None,Pomeranian,0.554331
563,2016-09-08 02:09:06+00:00,iphone,1595,6502,12,Loki,None,silky_terrier,0.324251
564,2016-09-07 23:52:41+00:00,iphone,1287,5281,10,Shakespeare,None,Old_English_sheepdog,0.969311
565,2016-09-07 15:44:53+00:00,iphone,6022,21837,11,Chelsea,pupper,Norwegian_elkhound,0.372202
566,2016-09-06 23:56:05+00:00,iphone,7341,22979,12,Bungalo,None,shopping_cart,0.572349
567,2016-09-06 19:52:39+00:00,iphone,3197,9329,10,Chip,None,seat_belt,0.713588
568,2016-09-06 16:10:20+00:00,iphone,4048,9848,12,Grey,None,Blenheim_spaniel,0.427766
569,2016-09-05 19:22:09+00:00,web,3796,8431,11,NaN,None,tabby,0.218303
570,2016-09-05 15:58:34+00:00,iphone,2312,7927,11,NaN,None,basset,0.915351
571,2016-09-04 23:46:12+00:00,iphone,1666,6389,10,NaN,None,Newfoundland,0.574345
572,2016-09-03 22:02:38+00:00,iphone,1360,5947,12,Willem,pupper,Pembroke,0.367945
573,2016-09-03 19:23:13+00:00,iphone,1110,3761,10,NaN,None,golden_retriever,0.275318
574,2016-09-03 17:02:54+00:00,iphone,723,3722,12,NaN,None,Labrador_retriever,0.217821
575,2016-09-03 16:52:02+00:00,iphone,459,2695,10,Finn,None,Chihuahua,0.803293
576,2016-09-03 16:04:27+00:00,iphone,921,3949,11,Penny,None,Pembroke,0.54178
577,2016-09-02 18:03:10+00:00,iphone,3299,11829,11,Davey,None,papillon,0.53318
578,2016-09-02 00:12:18+00:00,iphone,2563,8146,12,Dakota,None,Labrador_retriever,0.833952
579,2016-09-01 16:14:48+00:00,iphone,4969,10330,11,NaN,None,collie,0.503728
580,2016-09-01 00:04:38+00:00,iphone,2866,9011,11,Dixie,None,bathtub,0.36866
581,2016-08-31 21:47:27+00:00,iphone,1412,6147,12,Charlie,None,Labrador_retriever,0.568789
582,2016-08-31 15:58:28+00:00,iphone,1622,6777,7,NaN,None,meerkat,0.202335
583,2016-08-31 00:58:39+00:00,iphone,1180,4860,10,Winston,None,Bernese_mountain_dog,0.787812
584,2016-08-30 23:58:40+00:00,iphone,1392,5107,11,Sebastian,None,chow,0.979515
585,2016-08-30 16:11:18+00:00,iphone,1741,7236,11,NaN,None,Madagascar_cat,0.494803
586,2016-08-30 00:14:12+00:00,iphone,2059,6239,11,NaN,None,maillot,0.5805279999999999
587,2016-08-29 16:14:30+00:00,iphone,1438,6133,10,Jackson,None,Italian_greyhound,0.931668
588,2016-08-29 01:22:47+00:00,iphone,2254,7484,10,NaN,None,Boston_bull,0.414965
589,2016-08-28 16:51:16+00:00,iphone,9343,30815,12,Klein,None,miniature_pinscher,0.796313
590,2016-08-28 00:37:54+00:00,iphone,1648,6330,13,Titan,None,pug,0.407117
591,2016-08-26 16:37:54+00:00,iphone,1678,5310,12,DonDon,None,golden_retriever,0.16653800000000002
592,2016-08-26 00:38:52+00:00,web,6375,14118,12,Kirby,None,Pomeranian,0.182358
593,2016-08-25 16:58:45+00:00,iphone,867,4116,11,Jesse,None,chow,0.7202189999999999
594,2016-08-25 00:43:02+00:00,iphone,1170,4058,10,Lou,None,basenji,0.183283
595,2016-08-24 23:50:10+00:00,iphone,1254,4961,12,NaN,None,Great_Pyrenees,0.729745
596,2016-08-24 15:43:39+00:00,iphone,3335,13413,11,NaN,None,Labrador_retriever,0.73917
597,2016-08-23 21:09:14+00:00,iphone,3474,10706,8,NaN,doggo,lion,0.396984
598,2016-08-23 00:40:31+00:00,iphone,1353,4673,10,Tito,None,coral_reef,0.32774000000000003
599,2016-08-22 16:06:54+00:00,iphone,5276,15763,11,Philbert,None,vizsla,0.307794
600,2016-08-21 23:15:55+00:00,iphone,2296,7393,12,Louie,None,chow,0.483228
601,2016-08-21 02:47:37+00:00,iphone,3678,12110,13,NaN,doggo,patio,0.708665
602,2016-08-20 22:12:29+00:00,iphone,2803,10030,13,Rupert,None,toy_poodle,0.873841
603,2016-08-20 00:26:19+00:00,iphone,1333,4967,10,Rufus,None,beagle,0.451697
604,2016-08-19 17:47:52+00:00,iphone,776,3946,11,Brudge,None,Doberman,0.948355
605,2016-08-18 23:55:18+00:00,iphone,1543,5898,9,Shadoe,None,keeshond,0.995823
606,2016-08-18 16:38:26+00:00,iphone,1849,6674,12,Oscar,None,toy_poodle,0.966896
607,2016-08-18 00:28:24+00:00,iphone,834,4152,12,Juno,None,redbone,0.484855
608,2016-08-17 20:27:34+00:00,iphone,488,3686,11,Angel,None,Welsh_springer_spaniel,0.7281529999999999
609,2016-08-17 01:20:27+00:00,iphone,2117,7116,12,Brat,None,golden_retriever,0.969518
610,2016-08-16 22:00:23+00:00,iphone,1206,5103,12,Tove,None,beagle,0.993333
611,2016-08-16 03:52:26+00:00,iphone,3324,26256,13,my dog,None,Pembroke,0.509491
612,2016-08-16 02:14:15+00:00,iphone,2128,6956,11,Louie,pupper,golden_retriever,0.829456
613,2016-08-15 16:22:20+00:00,iphone,3319,11446,10,Gromit,None,dalmatian,0.556595
614,2016-08-14 16:13:27+00:00,iphone,1741,6355,12,Aubie,None,Bernese_mountain_dog,0.7920590000000001
615,2016-08-13 00:38:30+00:00,iphone,1470,5920,10,Kota and her son Benedict,None,German_shepherd,0.973677
616,2016-08-11 20:40:41+00:00,iphone,4057,12346,11,Alfie,None,malamute,0.375098
617,2016-08-10 01:23:03+00:00,iphone,1441,5295,8,Clark,None,miniature_poodle,0.354674
618,2016-08-09 20:03:43+00:00,iphone,2260,7253,10,Belle,None,seat_belt,0.685821
619,2016-08-08 17:19:51+00:00,iphone,3535,11915,11,Leela,None,kelpie,0.519047
620,2016-08-08 02:13:34+00:00,iphone,6265,11025,12,NaN,None,Samoyed,0.540276
621,2016-08-08 01:44:46+00:00,iphone,4072,10130,12,Buddy,None,chow,0.999953
622,2016-08-07 15:56:28+00:00,iphone,1089,4713,11,Scout,None,African_grey,0.270468
623,2016-08-06 21:20:40+00:00,iphone,15202,31294,14,NaN,None,home_theater,0.06315180000000001
624,2016-08-06 17:26:19+00:00,iphone,1956,5308,12,Shelby,None,Labrador_retriever,0.475552
625,2016-08-06 02:06:59+00:00,iphone,843,4205,11,NaN,None,paddle,0.393118
626,2016-08-05 21:19:27+00:00,iphone,28424,48591,10,NaN,None,gondola,0.318851
627,2016-08-05 16:28:54+00:00,iphone,1164,4055,11,Sephie,None,Gordon_setter,0.240427
628,2016-08-04 22:52:29+00:00,iphone,1424,5107,10,Bruce,None,Norwegian_elkhound,0.8229360000000001
629,2016-08-04 20:09:17+00:00,iphone,1063,4405,11,NaN,None,standard_poodle,0.6608930000000001
630,2016-08-04 15:48:47+00:00,iphone,1528,5232,10,Albert,None,cougar,0.306512
631,2016-08-04 01:03:17+00:00,iphone,3401,11139,11,Bo and Ty,None,golden_retriever,0.735163
632,2016-08-03 17:43:45+00:00,iphone,947,3743,11,Wishes,doggo,Blenheim_spaniel,0.113992
633,2016-08-03 02:02:14+00:00,iphone,1865,6471,11,Rose,None,golden_retriever,0.760546
634,2016-08-03 00:59:13+00:00,iphone,1268,4893,12,Theo,None,axolotl,0.132695
635,2016-08-02 18:14:06+00:00,iphone,3542,7434,12,Atlas,None,Samoyed,0.988013
636,2016-08-02 01:44:48+00:00,web,11212,26324,13,Rocco,None,Old_English_sheepdog,0.3022
637,2016-08-01 23:15:56+00:00,iphone,850,3886,4,Fido,None,radio_telescope,0.155279
638,2016-08-01 19:07:17+00:00,iphone,1750,5587,10,NaN,None,balloon,0.917525
639,2016-08-01 01:28:46+00:00,iphone,5507,14430,10,NaN,None,Labrador_retriever,0.324579
640,2016-07-31 20:21:02+00:00,iphone,1921,6617,11,Kirby,None,Sussex_spaniel,0.355395
641,2016-07-31 16:50:42+00:00,iphone,1863,5844,12,NaN,pupper,golden_retriever,0.985876
642,2016-07-31 01:12:26+00:00,iphone,1165,4601,10,Emma,None,golden_retriever,0.763333
643,2016-07-30 17:56:51+00:00,iphone,2401,8337,11,Oakley,None,kuvasz,0.223148
644,2016-07-30 01:22:17+00:00,iphone,1906,5971,12,Luna,None,kuvasz,0.5113409999999999
645,2016-07-29 18:53:24+00:00,iphone,4057,14245,7,NaN,None,Shetland_sheepdog,0.12903399999999998
646,2016-07-29 15:27:55+00:00,iphone,1957,6364,11,Spencer,None,Labrador_retriever,0.778546
647,2016-07-29 02:40:28+00:00,iphone,879,3487,11,Lilli Bee &amp; Honey Bear,None,barrow,0.974047
648,2016-07-29 00:57:05+00:00,iphone,3762,11006,13,NaN,doggo,Chesapeake_Bay_retriever,0.480048
649,2016-07-28 19:06:01+00:00,iphone,1581,5632,12,NaN,None,Chesapeake_Bay_retriever,0.848514
650,2016-07-28 01:31:38+00:00,iphone,978,3726,11,Brandonald,None,Pembroke,0.546145
651,2016-07-27 20:56:24+00:00,iphone,1862,5114,10,Odie,None,Chesapeake_Bay_retriever,0.702954
652,2016-07-27 17:35:10+00:00,iphone,1036,3328,11,Corey,None,Pembroke,0.987643
653,2016-07-26 20:47:17+00:00,iphone,365,2645,9,NaN,None,bookshop,0.794272
654,2016-07-26 00:58:34+00:00,iphone,3176,6743,10,Leonard,None,skunk,0.609715
655,2016-07-25 23:54:05+00:00,iphone,1184,4455,11,Beckham,None,seat_belt,0.425176
656,2016-07-25 16:21:11+00:00,iphone,1076,4479,12,Cooper,None,bluetick,0.829259
657,2016-07-25 15:19:12+00:00,iphone,1034,4247,4,NaN,None,doormat,0.8452559999999999
658,2016-07-25 02:20:45+00:00,iphone,6672,14848,13,NaN,None,seat_belt,0.523926
659,2016-07-25 01:52:43+00:00,iphone,1691,5688,10,NaN,doggo,Labrador_retriever,0.787125
660,2016-07-24 23:20:20+00:00,iphone,1385,4433,8,"Devón (pronounced ""Eric"")",None,Italian_greyhound,0.914667
661,2016-07-23 23:42:53+00:00,iphone,1935,6154,11,Oliver,None,golden_retriever,0.678555
662,2016-07-23 19:49:07+00:00,iphone,1952,6514,12,Jax,pupper,golden_retriever,0.790371
663,2016-07-23 00:46:50+00:00,iphone,1264,4942,11,Gert,None,Pembroke,0.294808
664,2016-07-22 16:28:07+00:00,iphone,3491,10210,13,NaN,doggo,geyser,0.991273
665,2016-07-22 01:42:09+00:00,iphone,1083,3860,11,NaN,None,golden_retriever,0.981652
666,2016-07-22 00:43:32+00:00,iphone,17255,43180,12,NaN,None,conch,0.925621
667,2016-07-21 23:53:04+00:00,iphone,1498,6276,10,NaN,puppo,Airedale,0.602957
668,2016-07-21 02:41:54+00:00,iphone,2805,7156,12,NaN,pupper,Pekinese,0.596882
669,2016-07-19 01:04:16+00:00,iphone,5215,16120,14,one of the most inspirational stories I've ever come across,doggo,web_site,0.906673
670,2016-07-18 18:43:07+00:00,iphone,10826,20767,13,Watson,None,Labrador_retriever,0.708974
671,2016-07-18 01:53:28+00:00,iphone,2450,6762,11,Winnie,None,golden_retriever,0.8723850000000001
672,2016-07-17 18:38:22+00:00,iphone,506,2533,12,Keith,None,rotisserie,0.4714930000000001
673,2016-07-17 01:05:25+00:00,iphone,1905,5176,10,Milo,None,tub,0.596796
674,2016-07-16 22:55:55+00:00,iphone,718,3670,11,Dex,None,beagle,0.858513
675,2016-07-16 01:08:03+00:00,iphone,2296,7741,10,NaN,None,chow,0.168909
676,2016-07-14 18:22:23+00:00,iphone,2127,5729,10,NaN,None,miniature_pinscher,0.456092
677,2016-07-14 02:47:04+00:00,iphone,3460,7725,11,NaN,None,balloon,0.267961
678,2016-07-14 01:19:12+00:00,iphone,1857,5640,12,Scout,None,whippet,0.163794
679,2016-07-13 23:48:51+00:00,iphone,2263,7482,8,Hank,None,bluetick,0.36007100000000003
680,2016-07-13 18:26:16+00:00,iphone,1012,3293,11,Ace,None,chow,0.194773
681,2016-07-13 00:43:15+00:00,iphone,937,3838,10,NaN,None,Pembroke,0.868511
682,2016-07-12 17:27:23+00:00,iphone,1532,6796,11,Grizzie,None,German_shepherd,0.609283
683,2016-07-12 01:52:49+00:00,iphone,1552,5888,10,NaN,doggo,German_shepherd,0.299966
684,2016-07-12 00:27:52+00:00,iphone,1516,4285,10,NaN,doggo,goose,0.339324
685,2016-07-11 15:07:30+00:00,iphone,3361,7216,11,NaN,puppo,swing,0.999984
686,2016-07-11 02:51:40+00:00,iphone,1068,3738,8,NaN,doggo,Bedlington_terrier,0.399163
687,2016-07-10 16:10:29+00:00,iphone,1780,5829,12,Brody,None,Labrador_retriever,0.527659
688,2016-07-10 00:32:46+00:00,iphone,1284,5073,11,Ruby,None,Lakeland_terrier,0.4241680000000001
689,2016-07-09 17:28:29+00:00,iphone,1892,5698,12,Tucker,None,chow,0.703569
690,2016-07-09 02:06:27+00:00,iphone,2965,7766,13,Toby,None,toy_poodle,0.757756
691,2016-07-09 01:08:47+00:00,iphone,1070,4293,5,NaN,pupper,dalmatian,0.8683040000000001
692,2016-07-08 22:09:27+00:00,iphone,1228,4936,10,Max,None,Labrador_retriever,0.516257
693,2016-07-08 16:44:23+00:00,iphone,977,3148,12,NaN,pupper,golden_retriever,0.714409
694,2016-07-08 00:04:50+00:00,iphone,1761,6174,12,NaN,None,Labrador_retriever,0.947164
695,2016-07-07 19:16:47+00:00,iphone,1268,4949,10,Cooper,puppo,Labrador_retriever,0.92939
696,2016-07-07 01:47:22+00:00,iphone,1324,4671,11,NaN,pupper,toy_poodle,0.912648
697,2016-07-06 15:54:42+00:00,iphone,4875,12886,12,Meyer,None,Pembroke,0.972587
698,2016-07-06 01:46:38+00:00,iphone,1120,4354,8,Malcolm,pupper,American_black_bear,0.219166
699,2016-07-05 20:41:01+00:00,iphone,4162,12896,12,Arnie,None,golden_retriever,0.964929
700,2016-07-05 17:38:41+00:00,iphone,1116,4455,9,Zoe,pupper,Border_collie,0.672791
701,2016-07-05 02:00:06+00:00,iphone,934,3030,13,NaN,None,pug,0.977765
702,2016-07-05 01:00:05+00:00,iphone,1255,3531,11,Stewie,None,toy_poodle,0.4780180000000001
703,2016-07-05 00:00:18+00:00,iphone,1274,4240,10,Calvin,None,Shih-Tzu,0.814405
704,2016-07-04 23:00:03+00:00,iphone,819,2972,11,NaN,None,golden_retriever,0.316704
705,2016-07-04 22:00:12+00:00,tweetdeck,517,2121,12,Spanky,None,pug,0.978277
706,2016-07-04 21:00:04+00:00,iphone,3229,7663,10,NaN,pupper,redbone,0.382113
707,2016-07-04 20:00:23+00:00,tweetdeck,875,3093,11,Jameson,None,Saluki,0.484428
708,2016-07-04 19:00:33+00:00,tweetdeck,593,3100,13,Beau,None,Labrador_retriever,0.252031
709,2016-07-04 18:00:41+00:00,tweetdeck,763,2659,10,NaN,None,standard_poodle,0.258732
710,2016-07-04 17:00:26+00:00,tweetdeck,878,3160,11,NaN,doggo,muzzle,0.23762
711,2016-07-04 16:00:22+00:00,tweetdeck,799,2988,12,Bo,None,Old_English_sheepdog,0.515319
712,2016-07-04 01:17:51+00:00,iphone,1288,4566,12,Lucy,None,Pekinese,0.8790120000000001
713,2016-07-03 01:41:06+00:00,iphone,1599,5963,11,Finn,pupper,papillon,0.772894
714,2016-07-03 00:43:15+00:00,iphone,516,2548,10,NaN,None,Chesapeake_Bay_retriever,0.694541
715,2016-07-03 00:14:27+00:00,iphone,3341,8366,10,George,None,Pomeranian,0.973715
716,2016-07-02 19:01:20+00:00,iphone,2177,5372,12,Blu,floofer,wire-haired_fox_terrier,0.155144
717,2016-07-02 02:17:13+00:00,iphone,1490,4695,11,NaN,None,pug,0.985222
718,2016-07-02 00:27:45+00:00,iphone,769,3026,8,Dietrich,None,sulphur-crested_cockatoo,0.960276
719,2016-07-01 20:31:43+00:00,iphone,3296,10534,10,NaN,None,German_short-haired_pointer,0.742216
720,2016-07-01 17:33:49+00:00,iphone,2185,5670,13,NaN,doggo,borzoi,0.742912
721,2016-07-01 02:31:39+00:00,web,923,2715,13,NaN,None,tiger_shark,0.548497
722,2016-07-01 02:06:06+00:00,iphone,1544,4644,11,NaN,None,Pembroke,0.849029
723,2016-07-01 01:40:41+00:00,iphone,1300,4158,10,NaN,doggo,ox,0.337871
724,2016-06-30 17:54:50+00:00,iphone,1929,5928,6,one of the most reckless puppers I've ever seen,None,muzzle,0.176172
725,2016-06-30 17:28:39+00:00,iphone,651,2160,12,Cora,None,Tibetan_terrier,0.32816100000000004
726,2016-06-30 02:45:28+00:00,iphone,1197,5101,10,NaN,None,borzoi,0.5964550000000001
727,2016-06-30 01:15:31+00:00,iphone,733,3607,11,Duke,None,Shetland_sheepdog,0.880499
728,2016-06-30 00:09:04+00:00,iphone,694,3601,7,NaN,None,paddle,0.589066
729,2016-06-29 01:23:16+00:00,iphone,2078,5649,10,NaN,pupper,kelpie,0.307672
730,2016-06-28 23:23:19+00:00,iphone,2477,6455,11,NaN,None,Samoyed,0.998201
731,2016-06-28 20:14:22+00:00,iphone,939,2867,8,a mighty rare blue-tailed hammer sherk,None,kuvasz,0.40845
732,2016-06-28 17:28:22+00:00,iphone,724,2749,11,Huxley,None,Pembroke,0.360428
733,2016-06-28 15:40:07+00:00,iphone,1128,4729,4,NaN,None,Pembroke,0.7689229999999999
734,2016-06-28 01:21:27+00:00,iphone,544,2279,10,Bookstore and Seaweed,None,Chesapeake_Bay_retriever,0.804363
735,2016-06-28 00:54:46+00:00,iphone,1022,3587,11,NaN,None,basenji,0.389136
736,2016-06-27 19:31:23+00:00,iphone,1566,5387,10,NaN,None,Cardigan,0.111493
737,2016-06-27 16:08:30+00:00,iphone,1011,3782,10,NaN,None,binoculars,0.192717
738,2016-06-27 00:07:44+00:00,iphone,1516,5127,11,Atticus,None,Shetland_sheepdog,0.548018
739,2016-06-26 23:05:29+00:00,iphone,884,3287,10,Clark,None,coil,0.5336989999999999
740,2016-06-26 16:25:26+00:00,iphone,3835,9319,11,NaN,None,Labrador_retriever,0.991954
741,2016-06-26 03:22:31+00:00,iphone,287,2837,0,NaN,None,traffic_light,0.470708
742,2016-06-26 01:08:52+00:00,iphone,2070,5833,11,a carrot,None,Pembroke,0.540201
743,2016-06-25 21:34:37+00:00,iphone,1690,5202,13,NaN,None,dingo,0.175518
744,2016-06-25 19:42:08+00:00,iphone,1553,4756,10,NaN,None,Boston_bull,0.936183
745,2016-06-25 15:29:00+00:00,iphone,1737,5899,12,NaN,None,golden_retriever,0.25650500000000004
746,2016-06-25 00:56:43+00:00,iphone,1054,4546,10,Shiloh,None,toy_poodle,0.508292
747,2016-06-24 00:04:36+00:00,iphone,2120,6735,10,Gustav,None,chow,0.575637
748,2016-06-23 19:05:49+00:00,iphone,787,3483,11,Arlen and Thumpelina,None,Shetland_sheepdog,0.43332
749,2016-06-23 01:25:06+00:00,iphone,1032,3922,10,Gus,None,Pekinese,0.984267
750,2016-06-22 20:18:30+00:00,iphone,2255,6830,7,Percy,None,seat_belt,0.379055
751,2016-06-22 01:50:58+00:00,iphone,2471,6900,10,Lenox,doggo,barrow,0.999962
752,2016-06-22 01:06:43+00:00,iphone,2347,8358,9,NaN,None,Labrador_retriever,0.6638
753,2016-06-21 17:58:09+00:00,iphone,2665,6974,12,Sugar,None,ice_bear,0.807762
754,2016-06-21 00:54:33+00:00,iphone,2175,7065,12,Oliver,None,Shetland_sheepdog,0.963985
755,2016-06-20 20:49:19+00:00,iphone,594,2898,9,Abby,puppo,Old_English_sheepdog,0.4274810000000001
756,2016-06-20 19:11:53+00:00,iphone,2608,7680,12,NaN,None,toy_poodle,0.497755
757,2016-06-19 01:02:50+00:00,iphone,2038,6604,11,Blanket,None,Samoyed,0.960543
758,2016-06-18 18:26:18+00:00,iphone,75235,152174,13,NaN,doggo,Labrador_retriever,0.825333
759,2016-06-18 01:33:55+00:00,iphone,1062,4072,11,Geno,None,bull_mastiff,0.97573
760,2016-06-17 19:59:26+00:00,iphone,933,3566,10,NaN,None,dalmatian,0.562315
761,2016-06-17 01:00:24+00:00,iphone,1342,4359,10,NaN,None,Weimaraner,0.982794
762,2016-06-17 00:05:25+00:00,iphone,6312,17846,7,Harold,None,hippopotamus,0.505675
763,2016-06-16 20:47:36+00:00,iphone,911,3438,11,NaN,None,rapeseed,0.876875
764,2016-06-16 18:26:48+00:00,web,3610,7726,13,Beya,None,sea_lion,0.8590459999999999
765,2016-06-16 01:25:36+00:00,iphone,1184,4120,10,Kilo,puppo,malamute,0.442612
766,2016-06-15 23:24:09+00:00,iphone,1853,6032,12,a very rare Great Alaskan Bush Pupper,pupper,kuvasz,0.350629
767,2016-06-15 22:36:19+00:00,iphone,1324,3737,10,NaN,None,golden_retriever,0.930705
768,2016-06-14 01:24:27+00:00,iphone,1900,4300,10,Maxaroni,None,sunglasses,0.900864
769,2016-06-13 21:16:49+00:00,iphone,3793,7070,14,NaN,pupper,web_site,0.997154
770,2016-06-13 18:27:32+00:00,iphone,3621,9554,12,Bell,None,pug,0.99731
771,2016-06-13 15:59:24+00:00,iphone,1897,6617,11,Phil,None,Cardigan,0.5669109999999999
772,2016-06-13 01:06:33+00:00,iphone,1322,4202,12,Doug,None,balloon,0.990736
773,2016-06-13 00:22:53+00:00,iphone,1496,4966,8,Edmund,pupper,Siamese_cat,0.112413
774,2016-06-12 00:44:30+00:00,iphone,1457,4421,10,NaN,None,kuvasz,0.311325
775,2016-06-11 21:27:17+00:00,iphone,2653,7956,11,NaN,pupper,Labrador_retriever,0.786089
776,2016-06-11 01:13:51+00:00,iphone,790,3589,9,Tucker,None,Chesapeake_Bay_retriever,0.292675
777,2016-06-10 16:19:48+00:00,iphone,3095,8540,12,Theodore,None,Chihuahua,0.7681560000000001
778,2016-06-10 00:39:48+00:00,iphone,2986,9269,12,just downright precious af,pupper,golden_retriever,0.843799
779,2016-06-09 19:52:53+00:00,iphone,2629,6167,10,Leo,None,malamute,0.454363
780,2016-06-09 01:07:06+00:00,iphone,907,3311,9,NaN,None,toy_poodle,0.388277
781,2016-06-09 00:19:04+00:00,iphone,751,2765,8,Chip,None,lawn_mower,0.878863
782,2016-06-08 22:48:46+00:00,iphone,6596,17664,11,NaN,pupper,wombat,0.462952
783,2016-06-08 02:09:24+00:00,iphone,419,2386,10,NaN,None,bow_tie,0.246313
784,2016-06-08 01:45:19+00:00,iphone,836,3204,9,Chase,None,golden_retriever,0.8636870000000001
785,2016-06-07 16:09:13+00:00,iphone,1902,6510,10,getting incredibly frustrating,None,Chesapeake_Bay_retriever,0.586414
786,2016-06-07 00:36:02+00:00,iphone,5709,19404,12,Nollie,None,Irish_water_spaniel,0.2858
787,2016-06-06 21:32:13+00:00,iphone,1048,3942,10,NaN,None,redbone,0.243904
788,2016-06-06 15:40:26+00:00,iphone,830,3697,12,Simba,None,toy_poodle,0.342397
789,2016-06-05 23:53:41+00:00,iphone,1595,5251,9,NaN,pupper,Blenheim_spaniel,0.933755
790,2016-06-05 19:47:03+00:00,iphone,20468,38371,10,NaN,None,Labrador_retriever,0.967397
791,2016-06-05 15:54:48+00:00,iphone,2822,6946,6,Kyle,None,Walker_hound,0.640256
792,2016-06-04 23:31:25+00:00,iphone,56014,112502,13,NaN,doggo,Eskimo_dog,0.503372
793,2016-06-04 00:08:17+00:00,iphone,1105,3666,11,Charles,None,bath_towel,0.8783200000000001
794,2016-06-04 00:01:35+00:00,iphone,761,3214,10,NaN,None,Labrador_retriever,0.691137
795,2016-06-03 01:07:16+00:00,iphone,1479,4944,11,Bayley,puppo,chow,0.808737
796,2016-06-02 16:10:29+00:00,iphone,797,3170,10,NaN,None,cocker_spaniel,0.346695
797,2016-06-02 01:44:22+00:00,iphone,1171,4205,9,NaN,None,Bedlington_terrier,0.289471
798,2016-06-02 00:32:39+00:00,iphone,3227,8506,12,Axel,None,keeshond,0.8788860000000001
799,2016-06-01 23:52:28+00:00,iphone,619,2431,10,Storkson,None,pug,0.751758
800,2016-06-01 02:00:04+00:00,iphone,1705,5111,10,Remy,None,vizsla,0.990391
801,2016-06-01 00:17:54+00:00,iphone,3340,9699,10,Bella,None,malamute,0.374682
802,2016-05-31 16:14:39+00:00,iphone,1268,4883,11,NaN,None,Pembroke,0.935307
803,2016-05-31 00:49:32+00:00,iphone,4289,9938,13,NaN,floofer,Samoyed,0.400568
804,2016-05-30 16:40:14+00:00,iphone,781,3498,9,NaN,None,guinea_pig,0.148526
805,2016-05-30 15:52:33+00:00,iphone,7159,14233,13,NaN,None,cliff,0.4390770000000001
806,2016-05-29 01:49:16+00:00,iphone,1660,4113,13,Chadrick,None,schipperke,0.545502
807,2016-05-28 01:18:00+00:00,iphone,1190,3856,11,Rory,pupper,cup,0.473555
808,2016-05-27 15:58:54+00:00,iphone,2687,7862,10,NaN,None,Labrador_retriever,0.399217
809,2016-05-27 01:47:23+00:00,iphone,2870,7640,10,NaN,None,golden_retriever,0.553901
810,2016-05-27 00:32:10+00:00,iphone,1106,3484,11,Maxaroni,None,cocker_spaniel,0.961643
811,2016-05-26 01:47:51+00:00,iphone,1068,3925,12,NaN,pupper,Pembroke,0.462594
812,2016-05-26 00:54:06+00:00,iphone,2258,5978,11,Dakota,None,pug,0.8918709999999999
813,2016-05-25 01:03:06+00:00,iphone,4834,12633,11,NaN,None,studio_couch,0.944692
814,2016-05-24 23:47:49+00:00,iphone,847,3231,8,Kellogg,doggo,Staffordshire_bullterrier,0.523191
815,2016-05-24 15:55:00+00:00,iphone,938,3037,9,NaN,pupper,Walker_hound,0.413535
816,2016-05-24 01:02:00+00:00,iphone,510,2669,10,Jax,None,Maltese_dog,0.847292
817,2016-05-23 16:46:51+00:00,iphone,6077,12156,13,NaN,None,golden_retriever,0.883991
818,2016-05-23 16:01:50+00:00,iphone,514,2427,11,Livvie,None,Siberian_husky,0.304902
819,2016-05-21 01:13:53+00:00,iphone,752,3470,10,Terry,None,beagle,0.472324
820,2016-05-21 00:50:46+00:00,iphone,987,3561,10,Moose,floofer,Lhasa,0.457356
821,2016-05-20 02:18:32+00:00,iphone,912,3033,10,NaN,None,French_bulldog,0.619382
822,2016-05-20 00:51:30+00:00,iphone,1230,4047,11,Hermione,None,chow,0.931275
823,2016-05-19 01:38:16+00:00,iphone,16483,51801,12,NaN,pupper,golden_retriever,0.945523
824,2016-05-18 00:39:02+00:00,iphone,514,2359,12,Ralpher,None,koala,0.162935
825,2016-05-18 00:14:46+00:00,iphone,857,3455,11,Aldrick,None,Pomeranian,0.961902
826,2016-05-17 01:00:32+00:00,iphone,2418,7828,11,Kyle (pronounced 'Mitch'),doggo,tennis_ball,0.998673
827,2016-05-16 00:31:53+00:00,iphone,5191,14415,11,Larry,None,English_setter,0.677408
828,2016-05-14 00:49:30+00:00,iphone,965,3396,12,Solomon,None,Pembroke,0.967103
